iter	Passed	Remaining
3213	188902	46197
3214	188951	46135
3215	189006	46076
3216	189067	46017
3217	189128	45959
3218	189186	45900
3219	189245	45841
3220	189300	45782
3221	189359	45723
3222	189413	45663
3223	189464	45603
3224	189520	45543
3225	189572	45483
3226	189633	45424
3227	189695	45366
3228	189751	45307
3229	189822	45251
3230	189880	45192
3231	189930	45131
3232	189977	45070
3233	190042	45013
3234	190101	44954
3235	190165	44896
3236	190226	44838
3237	190278	44778
3238	190336	44719
3239	190388	44658
3240	190446	44600
3241	190510	44542
3242	190573	44484
3243	190634	44426
3244	190694	44368
3245	190743	44307
3246	190806	44249
3247	190856	44188
3248	190912	44129
3249	190971	44070
3250	191019	44009
3251	191087	43952
3252	191148	43894
3253	191213	43836
3254	191269	43777
3255	191326	43718
3256	191378	43658
3257	191430	43597
3258	191490	43539
3259	191555	43481
3260	191613	43422
3261	191674	43364
3262	191733	43306
3263	191784	43245
3264	191842	43186
3265	191903	43128
3266	191957	43068
3267	192018	43010
3268	192074	42950
3269	192136	42892
3270	192190	42833
3271	192247	42773
3272	192306	42715
3273	192365	42656
3274	192419	42596
3275	192468	42535
3276	192525	42476
3277	192577	42416
3278	192628	42355
3279	192687	42297
3280	192740	42237
3281	192797	42178
3282	192849	42117
3283	192899	42057
3284	192951	41997
3285	193017	41939
3286	193074	41880
3287	193137	41822
3288	193191	41763
3289	193249	41704
3290	193300	41643
3291	193360	41585
3292	193416	41526
3293	193474	41467
3294	193537	41409
3295	193585	41348
3296	193639	41288
3297	193691	41228
3298	193756	41171
3299	193811	41111
3300	193874	41053
3301	193934	40995
3302	193997	40937
3303	194054	40878
3304	194118	40820
3305	194168	40760
3306	194221	40700
3307	194276	40640
3308	194348	40584
3309	194411	40526
3310	194466	40467
3311	194515	40406
3312	194559	40344
3313	194619	40286
3314	194677	40227
3315	194730	40167
3316	194785	40108
3317	194841	40048
3318	194892	39988
3319	194951	39929
3320	195012	39871
3321	195067	39812
3322	195117	39751
3323	195182	39694
3324	195243	39635
3325	195295	39575
3326	195347	39515
3327	195408	39457
3328	195461	39397
3329	195516	39338
3330	195581	39280
3331	195645	39223
3332	195696	39162
3333	195754	39103
3334	195813	39045
3335	195867	38985
3336	195922	38926
3337	195970	38865
3338	196024	38805
3339	196078	38746
3340	196139	38687
3341	196192	38627
3342	196242	38567
3343	196300	38508
3344	196347	38447
3345	196415	38390
3346	196471	38331
3347	196529	38272
3348	196580	38212
3349	196644	38154
3350	196699	38095
3351	196755	38036
3352	196814	37977
3353	196876	37919
3354	196929	37859
3355	196983	37800
3356	197038	37740
3357	197103	37683
3358	197161	37624
3359	197214	37564
3360	197268	37505
3361	197332	37447
3362	197397	37389
3363	197457	37331
3364	197514	37272
3365	197566	37212
3366	197617	37152
3367	197678	37094
3368	197746	37037
3369	197796	36976
3370	197853	36917
3371	197909	36858
3372	197966	36799
3373	198019	36739
3374	198079	36681
3375	198139	36622
3376	198193	36563
3377	198257	36505
3378	198320	36447
3379	198375	36388
3380	198444	36331
3381	198505	36273
3382	198564	36214
3383	198632	36157
3384	198688	36098
3385	198752	36040
3386	198810	35981
3387	198868	35923
3388	198928	35864
3389	198993	35807
3390	199054	35748
3391	199109	35689
3392	199171	35631
3393	199236	35573
3394	199294	35514
3395	199359	35457
3396	199426	35400
3397	199490	35342
3398	199549	35283
3399	199608	35224
3400	199673	35167
3401	199731	35108
3402	199792	35050
3403	199855	34992
3404	199918	34934
3405	199990	34878
3406	200057	34820
3407	200116	34762
3408	200180	34704
3409	200243	34646
3410	200303	34587
3411	200362	34529
3412	200420	34470
3413	200476	34410
3414	200537	34352
3415	200600	34294
3416	200662	34236
3417	200729	34179
3418	200792	34121
3419	200851	34062
3420	200919	34005
3421	200986	33948
3422	201062	33892
3423	201127	33834
3424	201185	33775
3425	201246	33717
3426	201310	33659
3427	201377	33602
3428	201432	33542
3429	201501	33485
3430	201563	33427
3431	201632	33370
3432	201699	33313
3433	201755	33253
3434	201819	33195
3435	201874	33136
3436	201936	33078
3437	202002	33020
3438	202055	32961
3439	202119	32903
3440	202179	32844
3441	202240	32786
3442	202291	32726
3443	202346	32666
3444	202399	32607
3445	202454	32547
3446	202507	32488
3447	202569	32429
3448	202624	32370
3449	202684	32311
3450	202759	32255
3451	202821	32197
3452	202890	32140
3453	202955	32082
3454	203021	32025
3455	203097	31969
3456	203163	31911
3457	203226	31853
3458	203291	31795
3459	203357	31737
3460	203410	31678
3461	203479	31621
3462	203536	31561
3463	203591	31502
3464	203653	31444
3465	203708	31384
3466	203766	31326
3467	203824	31267
3468	203877	31207
3469	203939	31149
3470	203995	31090
3471	204054	31031
3472	204118	30973
3473	204178	30914
3474	204237	30856
3475	204302	30798
3476	204366	30740
3477	204432	30682
3478	204492	30623
3479	204546	30564
3480	204612	30506
3481	204668	30447
3482	204729	30389
3483	204794	30331
3484	204854	30272
3485	204916	30214
3486	204978	30155
3487	205033	30096
3488	205095	30038
3489	205155	29979
3490	205212	29920
3491	205269	29861
3492	205324	29802
3493	205385	29743
3494	205441	29684
3495	205504	29626
3496	205554	29566
3497	205609	29507
3498	205663	29447
3499	205721	29388
3500	205784	29330
3501	205842	29271
3502	205903	29213
3503	205963	29154
3504	206021	29095
3505	206094	29038
3506	206157	28980
3507	206220	28922
3508	206279	28863
3509	206337	28805
3510	206398	28746
3511	206460	28688
3512	206514	28628
3513	206569	28569
3514	206623	28509
3515	206680	28450
3516	206738	28391
3517	206789	28332
3518	206848	28273
3519	206910	28215
3520	206961	28155
3521	207015	28095
3522	207075	28037
3523	207128	27977
3524	207188	27919
3525	207253	27861
3526	207312	27802
3527	207370	27743
3528	207429	27684
3529	207484	27625
3530	207539	27566
3531	207590	27506
3532	207647	27447
3533	207708	27388
3534	207762	27329
3535	207819	27270
3536	207882	27212
3537	207936	27152
3538	207989	27093
3539	208045	27034
3540	208100	26974
3541	208155	26915
3542	208219	26857
3543	208280	26799
3544	208333	26739
3545	208399	26681
3546	208470	26624
3547	208526	26565
3548	208574	26505
3549	208635	26446
3550	208698	26388
3551	208758	26329
3552	208818	26271
3553	208884	26213
3554	208953	26155
3555	209019	26097
3556	209080	26039
3557	209143	25981
3558	209212	25923
3559	209267	25864
3560	209327	25805
3561	209384	25746
3562	209437	25687
3563	209500	25629
3564	209558	25570
3565	209620	25511
3566	209672	25452
3567	209734	25393
3568	209792	25335
3569	209856	25276
3570	209911	25217
3571	209970	25158
3572	210026	25099
3573	210073	25039
3574	210128	24980
3575	210185	24921
3576	210243	24862
3577	210295	24802
3578	210353	24743
3579	210403	24684
3580	210462	24625
3581	210526	24567
3582	210577	24507
3583	210626	24447
3584	210676	24387
3585	210731	24328
3586	210782	24269
3587	210839	24210
3588	210888	24150
3589	210952	24092
3590	211008	24032
3591	211061	23973
3592	211118	23914
3593	211180	23856
3594	211243	23797
3595	211294	23738
3596	211345	23678
3597	211399	23619
3598	211465	23561
3599	211517	23501
3600	211570	23442
3601	211621	23382
3602	211676	23323
3603	211738	23265
3604	211798	23206
3605	211852	23147
3606	211911	23088
3607	211962	23029
3608	212022	22970
3609	212082	22911
3610	212142	22853
3611	212195	22794
3612	212261	22736
3613	212318	22677
3614	212379	22618
3615	212431	22559
3616	212481	22499
3617	212539	22440
3618	212601	22382
3619	212663	22323
3620	212717	22264
3621	212771	22205
3622	212830	22146
3623	212880	22086
3624	212946	22028
3625	212998	21969
3626	213063	21911
3627	213118	21852
3628	213181	21793
3629	213241	21735
3630	213291	21675
3631	213350	21617
3632	213406	21558
3633	213462	21498
3634	213512	21439
3635	213571	21380
3636	213634	21322
3637	213693	21263
3638	213752	21204
3639	213813	21146
3640	213865	21087
3641	213918	21027
3642	213981	20969
3643	214031	20909
3644	214091	20851
3645	214146	20792
3646	214205	20733
3647	214258	20674
3648	214313	20614
3649	214375	20556
3650	214432	20497
3651	214485	20438
3652	214538	20379
3653	214596	20320
3654	214652	20261
3655	214712	20202
3656	214772	20144
3657	214836	20085
3658	214901	20027
3659	214953	19968
3660	215019	19910
3661	215070	19850
3662	215122	19791
3663	215183	19732
3664	215242	19674
3665	215305	19615
3666	215368	19557
3667	215428	19498
3668	215487	19440
3669	215548	19381
3670	215608	19323
3671	215660	19263
3672	215729	19205
3673	215790	19147
3674	215844	19088
3675	215905	19029
3676	215956	18970
3677	216017	18911
3678	216081	18853
3679	216147	18795
3680	216207	18736
3681	216264	18677
3682	216316	18618
3683	216371	18559
3684	216425	18500
3685	216474	18440
3686	216532	18382
3687	216597	18323
3688	216655	18265
3689	216709	18205
3690	216768	18147
3691	216824	18088
3692	216879	18029
3693	216935	17970
3694	216986	17910
3695	217040	17851
3696	217091	17792
3697	217143	17733
3698	217200	17674
3699	217255	17615
3700	217312	17556
3701	217369	17497
3702	217425	17438
3703	217487	17380
3704	217540	17321
3705	217594	17261
3706	217650	17203
3707	217706	17144
3708	217760	17085
3709	217822	17026
3710	217876	16967
3711	217927	16908
3712	217984	16849
3713	218041	16790
3714	218093	16731
3715	218150	16672
3716	218206	16613
3717	218256	16554
3718	218308	16494
3719	218373	16436
3720	218435	16378
3721	218496	16319
3722	218547	16260
3723	218611	16202
3724	218668	16143
3725	218725	16084
3726	218778	16025
3727	218830	15966
3728	218893	15907
3729	218946	15848
3730	218995	15789
3731	219054	15730
3732	219108	15671
3733	219167	15612
3734	219229	15554
3735	219278	15495
3736	219337	15436
3737	219397	15377
3738	219452	15318
3739	219525	15261
3740	219586	15202
3741	219649	15144
3742	219700	15084
3743	219752	15025
3744	219811	14967
3745	219866	14908
3746	219920	14849
3747	219974	14790
3748	220026	14731
3749	220084	14672
3750	220138	14613
3751	220190	14554
3752	220239	14494
3753	220294	14435
3754	220359	14377
3755	220413	14318
3756	220470	14259
3757	220533	14201
3758	220590	14142
3759	220646	14083
3760	220704	14025
3761	220765	13966
3762	220815	13907
3763	220868	13848
3764	220927	13789
3765	220993	13731
3766	221048	13672
3767	221100	13613
3768	221160	13554
3769	221210	13495
3770	221269	13436
3771	221321	13377
3772	221383	13319
3773	221438	13260
3774	221493	13201
3775	221553	13142
3776	221609	13084
3777	221662	13025
3778	221717	12966
3779	221772	12907
3780	221827	12848
3781	221886	12789
3782	221940	12730
3783	222000	12672
3784	222059	12613
3785	222124	12555
3786	222187	12496
3787	222240	12437
3788	222307	12379
3789	222360	12320
3790	222412	12261
3791	222469	12202
3792	222535	12144
3793	222597	12086
3794	222661	12027
3795	222722	11969
3796	222778	11910
3797	222832	11851
3798	222888	11792
3799	222951	11734
3800	223018	11676
3801	223076	11617
3802	223134	11558
3803	223189	11499
3804	223250	11441
3805	223317	11382
3806	223371	11324
3807	223426	11265
3808	223473	11205
3809	223532	11147
3810	223593	11088
3811	223653	11030
3812	223702	10970
3813	223756	10912
3814	223823	10853
3815	223883	10795
3816	223939	10736
3817	224001	10677
3818	224054	10618
3819	224105	10559
3820	224166	10501
3821	224222	10442
3822	224277	10383
3823	224338	10325
3824	224392	10266
3825	224444	10207
3826	224507	10148
3827	224569	10090
3828	224635	10032
3829	224701	9973
3830	224757	9914
3831	224816	9856
3832	224870	9797
3833	224921	9738
3834	224973	9679
3835	225033	9620
3836	225093	9562
3837	225147	9503
3838	225204	9444
3839	225258	9385
3840	225319	9327
3841	225380	9268
3842	225444	9210
3843	225498	9151
3844	225549	9092
3845	225610	9033
3846	225675	8975
3847	225725	8916
3848	225772	8857
3849	225828	8798
3850	225894	8740
3851	225944	8681
3852	226006	8622
3853	226064	8563
3854	226120	8505
3855	226176	8446
3856	226225	8387
3857	226290	8328
3858	226340	8270
3859	226401	8211
3860	226463	8152
3861	226528	8094
3862	226584	8035
3863	226645	7977
3864	226698	7918
3865	226748	7859
3866	226803	7800
3867	226858	7741
3868	226918	7683
3869	226977	7624
3870	227031	7565
3871	227086	7506
3872	227151	7448
3873	227203	7389
3874	227253	7330
3875	227312	7272
3876	227369	7213
3877	227414	7154
3878	227468	7095
3879	227533	7037
3880	227585	6978
3881	227635	6919
3882	227688	6860
3883	227748	6801
3884	227797	6743
3885	227849	6684
3886	227907	6625
3887	227968	6566
3888	228030	6508
3889	228083	6449
3890	228150	6391
3891	228204	6332
3892	228271	6274
3893	228325	6215
3894	228378	6156
3895	228436	6097
3896	228488	6039
3897	228549	5980
3898	228611	5921
3899	228663	5863
3900	228715	5804
3901	228776	5745
3902	228828	5687
3903	228882	5628
3904	228944	5569
3905	228998	5510
3906	229058	5452
3907	229120	5393
3908	229183	5335
3909	229245	5276
3910	229300	5218
3911	229356	5159
3912	229406	5100
3913	229462	5041
3914	229524	4983
3915	229583	4924
3916	229644	4866
3917	229708	4807
3918	229770	4749
3919	229833	4690
3920	229897	4631
3921	229961	4573
3922	230019	4514
3923	230072	4456
3924	230138	4397
3925	230203	4339
3926	230267	4280
3927	230330	4221
3928	230387	4163
3929	230440	4104
3930	230495	4045
3931	230552	3987
3932	230615	3928
3933	230675	3870
3934	230733	3811
3935	230788	3752
3936	230849	3694
3937	230907	3635
3938	230969	3576
3939	231027	3518
3940	231086	3459
3941	231142	3400
3942	231196	3342
3943	231256	3283
3944	231318	3224
3945	231371	3166
3946	231437	3107
3947	231491	3049
3948	231558	2990
3949	231616	2931
3950	231668	2873
3951	231726	2814
3952	231791	2755
3953	231844	2697
3954	231911	2638
3955	231968	2580
3956	232018	2521
3957	232081	2462
3958	232138	2404
3959	232204	2345
3960	232261	2286
3961	232321	2228
3962	232384	2169
3963	232449	2111
3964	232498	2052
3965	232556	1993
3966	232616	1935
3967	232675	1876
3968	232725	1817
3969	232792	1759
3970	232857	1700
3971	232917	1641
3972	232968	1583
3973	233033	1524
3974	233089	1465
3975	233149	1407
3976	233203	1348
3977	233263	1290
3978	233315	1231
3979	233371	1172
3980	233426	1114
3981	233490	1055
3982	233538	996
3983	233595	938
3984	233651	879
3985	233706	820
3986	233765	762
3987	233819	703
3988	233882	644
3989	233935	586
3990	233996	527
3991	234062	469
3992	234124	410
3993	234185	351
3994	234244	293
3995	234305	234
3996	234358	175
3997	234420	117
3998	234476	58
3999	234537	0
