iter	RMSE
2926	0.2979429995
2927	0.2979329738
2928	0.297925071
2929	0.2979184126
2930	0.2979071431
2931	0.2978972862
2932	0.2978936442
2933	0.2978892825
2934	0.2978851294
2935	0.2978683911
2936	0.2978619956
2937	0.2978537082
2938	0.297853707
2939	0.297846286
2940	0.2978433901
2941	0.2978374996
2942	0.2978349432
2943	0.2978265917
2944	0.297819707
2945	0.2978122942
2946	0.2978065768
2947	0.297800395
2948	0.2977939663
2949	0.2977939651
2950	0.2977901911
2951	0.2977850753
2952	0.2977777274
2953	0.2977777262
2954	0.297777725
2955	0.2977727101
2956	0.2977643924
2957	0.2977536145
2958	0.2977468375
2959	0.297741073
2960	0.2977324062
2961	0.2977244431
2962	0.2977185779
2963	0.2977185768
2964	0.2977171216
2965	0.2977117391
2966	0.2977004989
2967	0.2976931173
2968	0.2976863053
2969	0.2976811701
2970	0.297674902
2971	0.2976718867
2972	0.297668949
2973	0.2976644096
2974	0.2976590407
2975	0.2976559225
2976	0.2976512467
2977	0.2976512456
2978	0.2976444351
2979	0.2976397356
2980	0.2976363909
2981	0.2976231206
2982	0.2976137768
2983	0.2976072226
2984	0.2976038243
2985	0.2975993843
2986	0.2975934292
2987	0.2975896834
2988	0.297585476
2989	0.2975800771
2990	0.2975712193
2991	0.297552502
2992	0.297548224
2993	0.2975458706
2994	0.2975365182
2995	0.2975327659
2996	0.2975256785
2997	0.2975137088
2998	0.2975093007
2999	0.2975092999
3000	0.2975040274
3001	0.2974926761
3002	0.2974926753
3003	0.2974901384
3004	0.2974810998
3005	0.2974760848
3006	0.2974713465
3007	0.2974678756
3008	0.2974632584
3009	0.2974549751
3010	0.297449232
3011	0.2974444732
3012	0.2974369095
3013	0.2974261641
3014	0.2974236651
3015	0.2974188012
3016	0.2974188006
3017	0.2974009051
3018	0.2973914017
3019	0.2973884698
3020	0.2973859483
3021	0.2973859478
3022	0.2973802656
3023	0.2973740024
3024	0.2973740019
3025	0.2973700674
3026	0.2973681719
3027	0.2973610799
3028	0.2973582743
3029	0.2973554606
3030	0.2973503387
3031	0.2973451391
3032	0.2973416135
3033	0.2973296023
3034	0.2973177044
3035	0.2973163081
3036	0.2973017739
3037	0.2972973851
3038	0.297291847
3039	0.2972803079
3040	0.2972754922
3041	0.2972656523
3042	0.2972582223
3043	0.2972528387
3044	0.2972431537
3045	0.2972401511
3046	0.2972317332
3047	0.2972240753
3048	0.2972146832
3049	0.2972042352
3050	0.2972020484
3051	0.2971944918
3052	0.2971890963
3053	0.297181504
3054	0.2971735107
3055	0.2971662333
3056	0.2971630147
3057	0.2971591602
3058	0.2971493884
3059	0.2971462196
3060	0.2971420939
3061	0.2971318097
3062	0.2971266154
3063	0.2971186382
3064	0.2971153136
3065	0.2971047616
3066	0.2970986936
3067	0.2970903664
3068	0.2970831198
3069	0.2970767486
3070	0.2970719528
3071	0.2970697092
3072	0.2970662469
3073	0.2970639045
3074	0.297053049
3075	0.2970470297
3076	0.2970408735
3077	0.2970327152
3078	0.2970284991
3079	0.2970178511
3080	0.2970109561
3081	0.2970045334
3082	0.29699954
3083	0.2969963256
3084	0.2969910847
3085	0.2969858648
3086	0.2969785337
3087	0.296972352
3088	0.2969695941
3089	0.2969651234
3090	0.2969615729
3091	0.2969587668
3092	0.2969451397
3093	0.2969353569
3094	0.2969303481
3095	0.2969246526
3096	0.2969183421
3097	0.2968999688
3098	0.2968930959
3099	0.2968864495
3100	0.2968798922
3101	0.2968765973
3102	0.2968659457
3103	0.2968638124
3104	0.2968611036
3105	0.2968549413
3106	0.2968479564
3107	0.2968439353
3108	0.296837051
3109	0.2968328711
3110	0.2968293855
3111	0.296822094
3112	0.2968176987
3113	0.2968058544
3114	0.2968006521
3115	0.2967941559
3116	0.2967903559
3117	0.2967827735
3118	0.296774283
3119	0.2967645909
3120	0.2967591057
3121	0.2967498041
3122	0.2967447324
3123	0.2967393538
3124	0.2967312651
3125	0.2967242527
3126	0.2967187076
3127	0.2967150768
3128	0.2967075608
3129	0.2967016636
3130	0.2966916464
3131	0.2966856027
3132	0.2966799551
3133	0.2966729519
3134	0.2966702474
3135	0.2966631792
3136	0.2966605534
3137	0.2966516784
3138	0.2966423894
3139	0.2966409656
3140	0.2966354511
3141	0.2966320993
3142	0.296626606
3143	0.2966233562
3144	0.2966197475
3145	0.2966160132
3146	0.2966141979
3147	0.2966089036
3148	0.296605856
3149	0.2965961083
3150	0.2965910919
3151	0.2965733024
3152	0.2965679433
3153	0.2965622523
3154	0.296556386
3155	0.2965519708
3156	0.2965479258
3157	0.2965413349
3158	0.2965334606
3159	0.2965248758
3160	0.296520297
3161	0.2965114793
3162	0.2965056867
3163	0.2965000373
3164	0.2964913619
3165	0.2964842869
3166	0.2964768119
3167	0.2964699355
3168	0.2964623203
3169	0.2964522286
3170	0.2964413089
3171	0.296437155
3172	0.296434174
3173	0.2964283992
3174	0.2964173657
3175	0.2964075623
3176	0.2964021563
3177	0.2963953398
3178	0.2963871088
3179	0.2963829292
3180	0.2963781142
3181	0.2963751846
3182	0.2963725936
3183	0.2963681351
3184	0.2963587927
3185	0.2963555572
3186	0.296350815
3187	0.2963421989
3188	0.2963370224
3189	0.2963322406
3190	0.2963270198
3191	0.2963216213
3192	0.2963122858
3193	0.2963069032
3194	0.2963029989
3195	0.2962973805
3196	0.2962948073
3197	0.2962860884
3198	0.2962788719
3199	0.2962760164
3200	0.2962683568
3201	0.2962631788
3202	0.2962589389
3203	0.2962520712
3204	0.2962495877
3205	0.2962447636
3206	0.296237935
3207	0.2962362139
3208	0.2962298462
3209	0.296217953
3210	0.2962142082
3211	0.2962087759
3212	0.2962033317
3213	0.2961962955
3214	0.2961943339
3215	0.2961898137
3216	0.2961839385
3217	0.2961795209
3218	0.2961731511
3219	0.296165917
3220	0.296162707
3221	0.2961593261
3222	0.29615479
3223	0.2961523647
3224	0.296149503
3225	0.2961437689
3226	0.2961359885
3227	0.2961300176
3228	0.2961229033
3229	0.2961128325
3230	0.2961084324
3231	0.2961038139
3232	0.2960987102
3233	0.2960892321
3234	0.296081845
3235	0.2960740151
3236	0.2960661487
3237	0.2960616412
3238	0.2960553909
3239	0.2960533254
3240	0.2960449233
3241	0.2960359795
3242	0.2960296205
3243	0.296026125
3244	0.2960181587
3245	0.2960143737
3246	0.2960055747
3247	0.2960022341
3248	0.2959955062
3249	0.2959863724
3250	0.2959826365
3251	0.2959720472
3252	0.2959645299
3253	0.2959552584
3254	0.2959498324
3255	0.2959409738
3256	0.2959361108
3257	0.2959338708
3258	0.2959273838
3259	0.2959240328
3260	0.2959110762
3261	0.2959073379
3262	0.2958996451
3263	0.2958958629
3264	0.2958920265
3265	0.295889764
3266	0.2958815603
3267	0.2958735876
3268	0.2958692813
3269	0.2958600539
3270	0.2958550343
3271	0.2958468078
3272	0.2958373366
3273	0.2958322526
3274	0.2958207032
3275	0.2958176071
3276	0.2958088611
3277	0.2958025072
3278	0.2957966478
3279	0.2957908122
3280	0.2957867591
3281	0.2957823582
3282	0.2957789362
3283	0.2957724868
3284	0.2957708354
3285	0.2957607128
3286	0.2957501716
3287	0.2957401214
3288	0.2957310154
3289	0.2957235533
3290	0.2957183968
3291	0.2957091317
3292	0.295705063
3293	0.2956976874
3294	0.2956913581
3295	0.2956886369
3296	0.295684201
3297	0.2956775915
3298	0.2956680314
3299	0.2956648132
3300	0.2956594371
3301	0.2956526328
3302	0.2956437288
3303	0.2956404336
3304	0.2956337608
3305	0.2956293655
3306	0.2956213453
3307	0.2956159282
3308	0.2956101348
3309	0.2956000739
3310	0.2955935154
3311	0.2955894055
3312	0.2955876061
3313	0.29558153
3314	0.2955740359
3315	0.2955687591
3316	0.295564747
3317	0.2955585494
3318	0.2955533099
3319	0.2955475892
3320	0.2955424239
3321	0.2955360509
3322	0.2955326914
3323	0.2955227058
3324	0.2955163648
3325	0.2955078511
3326	0.2955030331
3327	0.2954938569
3328	0.2954882913
3329	0.2954839094
3330	0.2954740089
3331	0.2954657189
3332	0.2954610756
3333	0.2954538997
3334	0.2954468864
3335	0.2954419499
3336	0.2954364299
3337	0.2954344715
3338	0.2954304081
3339	0.2954273283
3340	0.2954181827
3341	0.2954114747
3342	0.2954086984
3343	0.2954049098
3344	0.2953989301
3345	0.2953860563
3346	0.2953814557
3347	0.2953730081
3348	0.2953666725
3349	0.2953562757
3350	0.2953483445
3351	0.295340357
3352	0.2953341966
3353	0.2953300949
3354	0.2953193274
3355	0.2953104059
3356	0.2953049607
3357	0.2952979268
3358	0.2952907536
3359	0.295282369
3360	0.2952807708
3361	0.2952723095
3362	0.295262171
3363	0.2952555191
3364	0.2952501329
3365	0.2952438457
3366	0.295241979
3367	0.2952374175
3368	0.2952283867
3369	0.2952259795
3370	0.2952218429
3371	0.2952153272
3372	0.2952049595
3373	0.2952008008
3374	0.2951926069
3375	0.2951838332
3376	0.2951823577
3377	0.2951736089
3378	0.2951613521
3379	0.2951563257
3380	0.2951478086
3381	0.2951457421
3382	0.2951404042
3383	0.29513414
3384	0.2951307318
3385	0.2951202707
3386	0.2951158202
3387	0.2951119188
3388	0.2951067783
3389	0.2950991077
3390	0.2950923928
3391	0.29508895
3392	0.2950827628
3393	0.2950771389
3394	0.295070397
3395	0.2950639423
3396	0.2950565687
3397	0.2950517264
3398	0.295049936
3399	0.2950438371
3400	0.2950400685
3401	0.2950375095
3402	0.2950348084
3403	0.2950279088
3404	0.2950258243
3405	0.2950151864
3406	0.295008937
3407	0.2950051321
3408	0.2950031839
3409	0.2949971677
3410	0.2949891418
3411	0.2949807091
3412	0.2949756117
3413	0.2949736933
3414	0.2949637858
3415	0.2949577928
3416	0.2949531666
3417	0.2949467587
3418	0.2949404984
3419	0.2949351313
3420	0.2949249357
3421	0.2949221171
3422	0.2949102148
3423	0.2949008466
3424	0.2948952988
3425	0.2948884348
3426	0.2948792234
3427	0.2948696835
3428	0.2948667402
3429	0.2948605114
3430	0.2948576842
3431	0.2948477713
3432	0.2948385288
3433	0.2948347389
3434	0.2948248657
3435	0.2948190321
3436	0.2948147159
3437	0.2948062734
3438	0.2948012938
3439	0.294794672
3440	0.2947858519
3441	0.2947788227
3442	0.2947769068
3443	0.2947734305
3444	0.2947710639
3445	0.2947687003
3446	0.2947654788
3447	0.2947568467
3448	0.2947496764
3449	0.2947457856
3450	0.2947369785
3451	0.2947322612
3452	0.2947270433
3453	0.2947208405
3454	0.2947141611
3455	0.2947030799
3456	0.294699719
3457	0.2946954495
3458	0.2946900807
3459	0.2946807975
3460	0.2946786408
3461	0.2946694327
3462	0.2946637196
3463	0.2946575354
3464	0.2946521581
3465	0.2946493145
3466	0.2946432498
3467	0.2946382217
3468	0.2946354631
3469	0.2946275139
3470	0.2946185199
3471	0.2946116518
3472	0.2946051881
3473	0.2946029777
3474	0.2945990515
3475	0.2945966394
3476	0.2945907157
3477	0.294583972
3478	0.2945805853
3479	0.2945739765
3480	0.2945684476
3481	0.2945632631
3482	0.2945537362
3483	0.2945440117
3484	0.2945388686
3485	0.2945320797
3486	0.2945235086
3487	0.2945189172
3488	0.2945099286
3489	0.2945033539
3490	0.2944974262
3491	0.2944912673
3492	0.2944863186
3493	0.2944804851
3494	0.2944770651
3495	0.2944692863
3496	0.2944653895
3497	0.2944630042
3498	0.2944603062
3499	0.2944560809
3500	0.2944508139
3501	0.2944462731
3502	0.2944411287
3503	0.2944362473
3504	0.2944333373
3505	0.2944281243
3506	0.2944234997
3507	0.2944161431
3508	0.2944066595
3509	0.2944029312
3510	0.2943938977
3511	0.2943853147
3512	0.2943803894
3513	0.2943775255
3514	0.2943732469
3515	0.2943694978
3516	0.2943655238
3517	0.294363106
3518	0.294358337
3519	0.2943518492
3520	0.2943487515
3521	0.2943439342
3522	0.2943373925
3523	0.2943346362
3524	0.2943305706
3525	0.2943202879
3526	0.2943107407
3527	0.2943000844
3528	0.294295078
3529	0.2942889338
3530	0.294284674
3531	0.2942800494
3532	0.2942713806
3533	0.2942631236
3534	0.2942583283
3535	0.2942495345
3536	0.2942445273
3537	0.2942391309
3538	0.2942350677
3539	0.2942285121
3540	0.2942258037
3541	0.2942228896
3542	0.2942143228
3543	0.2942064425
3544	0.2942037677
3545	0.2941945953
3546	0.294178078
3547	0.2941732254
3548	0.2941700467
3549	0.2941634698
3550	0.2941590962
3551	0.2941563998
3552	0.2941504625
3553	0.2941411802
3554	0.2941336389
3555	0.2941264383
3556	0.2941180148
3557	0.2941121873
3558	0.2941028412
3559	0.2940979138
3560	0.2940928997
3561	0.2940876895
3562	0.2940850387
3563	0.2940767527
3564	0.2940710585
3565	0.2940655297
3566	0.294063054
3567	0.2940566972
3568	0.2940528735
3569	0.2940478472
3570	0.2940441254
3571	0.2940372636
3572	0.2940315837
3573	0.2940274317
3574	0.2940193964
3575	0.2940132818
3576	0.2940098339
3577	0.2940082049
3578	0.2940015384
3579	0.2939960834
3580	0.2939899913
3581	0.293981423
3582	0.2939789762
3583	0.2939728857
3584	0.2939687333
3585	0.2939643313
3586	0.2939567826
3587	0.2939533835
3588	0.2939522458
3589	0.2939469139
3590	0.2939411701
3591	0.2939371802
3592	0.2939339402
3593	0.2939230221
3594	0.2939138148
3595	0.2939099517
3596	0.2939042022
3597	0.2938973128
3598	0.2938865262
3599	0.2938755712
3600	0.2938724278
3601	0.2938702211
3602	0.2938625891
3603	0.2938551076
3604	0.2938489077
3605	0.2938448595
3606	0.2938394753
3607	0.2938361316
3608	0.2938281156
3609	0.2938195857
3610	0.2938126196
3611	0.293806664
3612	0.2937969314
3613	0.2937866475
3614	0.2937806995
3615	0.2937754855
3616	0.2937715894
3617	0.2937659283
3618	0.2937573562
3619	0.2937518831
3620	0.2937486259
3621	0.2937436327
3622	0.293736732
3623	0.2937311211
3624	0.2937232583
3625	0.2937204729
3626	0.2937136287
3627	0.2937070091
3628	0.2936978731
3629	0.2936906462
3630	0.2936852662
3631	0.293678735
3632	0.2936748547
3633	0.2936705253
3634	0.293664421
3635	0.2936573911
3636	0.2936510094
3637	0.293644331
3638	0.2936368266
3639	0.2936241026
3640	0.2936192627
3641	0.2936125801
3642	0.2936053679
3643	0.2936042138
3644	0.2935997806
3645	0.2935924696
3646	0.293585922
3647	0.2935813915
3648	0.2935760384
3649	0.2935708071
3650	0.2935658199
3651	0.2935609685
3652	0.2935562619
3653	0.2935513139
3654	0.2935448465
3655	0.2935418091
3656	0.2935347603
3657	0.293526211
3658	0.2935176333
3659	0.2935145173
3660	0.2935064789
3661	0.2935040209
3662	0.2934974745
3663	0.2934893727
3664	0.293483889
3665	0.2934772411
3666	0.2934702852
3667	0.2934636027
3668	0.2934600841
3669	0.2934537172
3670	0.293449114
3671	0.2934437929
3672	0.2934340486
3673	0.2934289076
3674	0.2934209928
3675	0.2934170314
3676	0.2934129363
3677	0.2934057862
3678	0.2933962141
3679	0.2933849133
3680	0.2933797455
3681	0.2933703005
3682	0.2933662685
3683	0.2933612283
3684	0.2933585694
3685	0.2933552111
3686	0.2933494574
3687	0.2933430902
3688	0.2933377687
3689	0.2933339511
3690	0.2933310306
3691	0.2933272346
3692	0.2933247317
3693	0.2933192117
3694	0.293315949
3695	0.2933093486
3696	0.2933053423
3697	0.2933004434
3698	0.2932939442
3699	0.293285527
3700	0.2932791511
3701	0.293270159
3702	0.2932644259
3703	0.2932583385
3704	0.2932544464
3705	0.293248494
3706	0.2932447621
3707	0.293239153
3708	0.2932343668
3709	0.2932290977
3710	0.2932213433
3711	0.2932197763
3712	0.2932156656
3713	0.2932129905
3714	0.2932098997
3715	0.2932048568
3716	0.2931958653
3717	0.2931939804
3718	0.293189559
3719	0.2931777816
3720	0.2931737017
3721	0.2931643612
3722	0.2931608387
3723	0.2931540881
3724	0.2931466583
3725	0.2931417762
3726	0.2931364809
3727	0.2931340006
3728	0.2931274117
3729	0.2931251359
3730	0.2931229988
3731	0.2931176416
3732	0.2931120207
3733	0.2931057761
3734	0.2930979932
3735	0.2930955501
3736	0.2930894976
3737	0.293082196
3738	0.293079127
3739	0.2930716817
3740	0.2930636202
3741	0.293058561
3742	0.2930539545
3743	0.2930473554
3744	0.2930401417
3745	0.2930369736
3746	0.2930319008
3747	0.2930302127
3748	0.2930257476
3749	0.2930224815
3750	0.2930156819
3751	0.293009669
3752	0.2930056488
3753	0.2930016265
3754	0.2929949665
3755	0.2929883144
3756	0.2929815643
3757	0.2929736744
3758	0.2929674793
3759	0.292963466
3760	0.2929578029
3761	0.292951972
3762	0.2929466073
3763	0.2929433469
3764	0.2929372578
3765	0.2929278117
3766	0.2929232141
3767	0.292921025
3768	0.2929143936
3769	0.2929098912
3770	0.2929008239
3771	0.2928950926
3772	0.2928906425
3773	0.2928851673
3774	0.2928732688
3775	0.2928662417
3776	0.292861682
3777	0.2928561688
3778	0.2928522316
3779	0.2928499997
3780	0.2928429211
3781	0.2928366064
3782	0.2928343267
3783	0.2928274882
3784	0.2928241671
3785	0.2928135936
3786	0.2928086534
3787	0.2928042052
3788	0.2927964503
3789	0.2927907218
3790	0.2927871362
3791	0.2927832505
3792	0.2927756038
3793	0.2927712002
3794	0.2927622316
3795	0.2927562503
3796	0.2927527303
3797	0.2927481002
3798	0.2927414777
3799	0.2927368159
3800	0.2927232956
3801	0.2927169968
3802	0.2927086723
3803	0.2927047828
3804	0.2927007386
3805	0.2926910041
3806	0.2926834509
3807	0.2926792178
3808	0.2926769716
3809	0.2926703034
3810	0.2926633969
3811	0.292658069
3812	0.2926563004
3813	0.2926534109
3814	0.2926498455
3815	0.2926451275
3816	0.292641707
3817	0.2926352563
3818	0.2926294118
3819	0.2926273499
3820	0.2926216686
3821	0.2926122174
3822	0.2926061736
3823	0.2926014298
3824	0.292595623
3825	0.2925912607
3826	0.2925802162
3827	0.2925776894
3828	0.2925699624
3829	0.2925623894
3830	0.2925586132
3831	0.2925488444
3832	0.2925457891
3833	0.2925416968
3834	0.2925361194
3835	0.2925317024
3836	0.2925256849
3837	0.2925220872
3838	0.2925184403
3839	0.2925121265
3840	0.292506712
3841	0.2925022891
3842	0.2924943199
3843	0.2924880476
3844	0.2924849191
3845	0.2924781697
3846	0.2924717706
3847	0.2924662101
3848	0.2924628008
3849	0.2924575687
3850	0.2924509417
3851	0.2924475435
3852	0.2924397271
3853	0.2924327022
3854	0.2924278192
3855	0.2924202595
3856	0.2924190021
3857	0.29241127
3858	0.2924085342
3859	0.2924046721
3860	0.2924000728
3861	0.292390493
3862	0.2923847611
3863	0.2923770486
3864	0.2923720032
3865	0.2923690338
3866	0.2923602294
3867	0.2923560436
3868	0.2923507591
3869	0.2923432618
3870	0.2923407475
3871	0.2923342056
3872	0.2923233201
3873	0.2923176679
3874	0.2923139252
3875	0.2923106003
3876	0.2923062321
3877	0.2923048286
3878	0.2922981922
3879	0.2922899734
3880	0.2922872217
3881	0.2922819035
3882	0.292276409
3883	0.2922739881
3884	0.2922700803
3885	0.2922626162
3886	0.2922579373
3887	0.2922517583
3888	0.2922469114
3889	0.2922434904
3890	0.2922361067
3891	0.2922299163
3892	0.2922203017
3893	0.2922167223
3894	0.2922142708
3895	0.2922116844
3896	0.2922059816
3897	0.2921995532
3898	0.2921920252
3899	0.2921899828
3900	0.2921874623
3901	0.2921817922
3902	0.2921756507
3903	0.2921725865
3904	0.2921680854
3905	0.2921610417
3906	0.2921539429
3907	0.2921483355
3908	0.2921407923
3909	0.2921358372
3910	0.2921312069
3911	0.2921276701
3912	0.2921252433
3913	0.2921192518
3914	0.2921137686
3915	0.2921063105
3916	0.2921007115
3917	0.2920930912
3918	0.2920891333
3919	0.292082028
3920	0.2920745732
3921	0.2920673092
3922	0.2920621964
3923	0.292056988
3924	0.292051082
3925	0.2920467495
3926	0.2920423923
3927	0.2920350527
3928	0.2920321994
3929	0.292026571
3930	0.2920199314
3931	0.2920184147
3932	0.2920104095
3933	0.2920073949
3934	0.2920043156
3935	0.2920014389
3936	0.291995934
3937	0.2919886685
3938	0.2919837463
3939	0.2919810106
3940	0.291975308
3941	0.2919724033
3942	0.2919656719
3943	0.2919611801
3944	0.2919568122
3945	0.2919523784
3946	0.2919414099
3947	0.291938099
3948	0.2919308378
3949	0.2919260485
3950	0.2919234754
3951	0.2919204756
3952	0.2919127203
3953	0.2919063752
3954	0.2918977512
3955	0.2918958604
3956	0.2918941162
3957	0.2918870395
3958	0.2918834534
3959	0.2918760699
3960	0.2918725451
3961	0.2918670494
3962	0.291863118
3963	0.291853143
3964	0.2918504701
3965	0.2918474953
3966	0.2918433074
3967	0.2918372349
3968	0.2918313076
3969	0.2918242252
3970	0.2918153476
3971	0.2918103891
3972	0.2918057208
3973	0.2917971941
3974	0.2917907792
3975	0.2917854952
3976	0.2917826212
3977	0.2917791384
3978	0.2917771452
3979	0.2917721899
3980	0.2917686411
3981	0.2917648069
3982	0.2917628939
3983	0.2917566029
3984	0.2917489188
3985	0.2917454699
3986	0.2917399059
3987	0.2917353595
3988	0.2917309792
3989	0.2917284387
3990	0.2917229935
3991	0.291715162
3992	0.2917095752
3993	0.2917054841
3994	0.291702384
3995	0.291694876
3996	0.2916916044
3997	0.2916855058
3998	0.291680475
3999	0.2916772302
